"","filename","identifier","date","publisher","identifier-access","dup"
"237","sim_foreign-policy-bulletin_1940-02-16_19_17.txt","sim_foreign-policy-bulletin_1940-02-16_19_17","1940-02-16","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-02-16_19_17",FALSE
"238","sim_foreign-policy-bulletin_1940-08-16_19_43.txt","sim_foreign-policy-bulletin_1940-08-16_19_43","1940-08-16","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-08-16_19_43",FALSE
"239","sim_foreign-policy-bulletin_1940-03-01_19_19_0.txt","sim_foreign-policy-bulletin_1940-03-01_19_19_0","1940-03-01","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-03-01_19_19_0",FALSE
"240","sim_foreign-policy-bulletin_1940-03-08_19_20_0.txt","sim_foreign-policy-bulletin_1940-03-08_19_20_0","1940-03-08","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-03-08_19_20_0",FALSE
"241","sim_foreign-policy-bulletin_1940-03-29_19_23_0.txt","sim_foreign-policy-bulletin_1940-03-29_19_23_0","1940-03-29","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-03-29_19_23_0",FALSE
"242","sim_foreign-policy-bulletin_1940-05-17_19_30.txt","sim_foreign-policy-bulletin_1940-05-17_19_30","1940-05-17","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-05-17_19_30",FALSE
"243","sim_foreign-policy-bulletin_1940-07-26_19_40.txt","sim_foreign-policy-bulletin_1940-07-26_19_40","1940-07-26","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-07-26_19_40",FALSE
"244","sim_foreign-policy-bulletin_1940-09-13_19_47.txt","sim_foreign-policy-bulletin_1940-09-13_19_47","1940-09-13","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-09-13_19_47",FALSE
"245","sim_foreign-policy-bulletin_1940-05-31_19_32.txt","sim_foreign-policy-bulletin_1940-05-31_19_32","1940-05-31","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-05-31_19_32",FALSE
"246","sim_foreign-policy-bulletin_1939-12-08_19_7.txt","sim_foreign-policy-bulletin_1939-12-08_19_7","1939-12-08","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-12-08_19_7",FALSE
"247","sim_foreign-policy-bulletin_1940-06-07_19_33.txt","sim_foreign-policy-bulletin_1940-06-07_19_33","1940-06-07","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-06-07_19_33",FALSE
"248","sim_foreign-policy-bulletin_1939-12-15_19_8.txt","sim_foreign-policy-bulletin_1939-12-15_19_8","1939-12-15","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-12-15_19_8",FALSE
"249","sim_foreign-policy-bulletin_1940-10-11_19_51.txt","sim_foreign-policy-bulletin_1940-10-11_19_51","1940-10-11","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-10-11_19_51",FALSE
"250","sim_foreign-policy-bulletin_1940-04-05_19_24.txt","sim_foreign-policy-bulletin_1940-04-05_19_24","1940-04-05","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-04-05_19_24",FALSE
"251","sim_foreign-policy-bulletin_1940-06-14_19_34_0.txt","sim_foreign-policy-bulletin_1940-06-14_19_34_0","1940-06-14","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-06-14_19_34_0",FALSE
"252","sim_foreign-policy-bulletin_1939-12-01_19_6.txt","sim_foreign-policy-bulletin_1939-12-01_19_6","1939-12-01","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-12-01_19_6",FALSE
"253","sim_foreign-policy-bulletin_1940-04-19_19_26.txt","sim_foreign-policy-bulletin_1940-04-19_19_26","1940-04-19","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-04-19_19_26",FALSE
"254","sim_foreign-policy-bulletin_1939-11-10_19_3_0.txt","sim_foreign-policy-bulletin_1939-11-10_19_3_0","1939-11-10","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1939-11-10_19_3_0",FALSE
"255","sim_foreign-policy-bulletin_1940-03-22_19_22.txt","sim_foreign-policy-bulletin_1940-03-22_19_22","1940-03-22","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-03-22_19_22",FALSE
"256","sim_foreign-policy-bulletin_1940-01-12_19_12_0.txt","sim_foreign-policy-bulletin_1940-01-12_19_12_0","1940-01-12","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-01-12_19_12_0",FALSE
"257","sim_foreign-policy-bulletin_1940-06-21_19_35_0.txt","sim_foreign-policy-bulletin_1940-06-21_19_35_0","1940-06-21","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-06-21_19_35_0",FALSE
"258","sim_foreign-policy-bulletin_1940-08-09_19_42_0.txt","sim_foreign-policy-bulletin_1940-08-09_19_42_0","1940-08-09","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-08-09_19_42_0",FALSE
"259","sim_foreign-policy-bulletin_1940-05-24_19_31.txt","sim_foreign-policy-bulletin_1940-05-24_19_31","1940-05-24","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-05-24_19_31",FALSE
"260","sim_foreign-policy-bulletin_1940-02-23_19_18.txt","sim_foreign-policy-bulletin_1940-02-23_19_18","1940-02-23","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-02-23_19_18",FALSE
"261","sim_foreign-policy-bulletin_1941-04-11_20_25.txt","sim_foreign-policy-bulletin_1941-04-11_20_25","1941-04-11","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-04-11_20_25",FALSE
"262","sim_foreign-policy-bulletin_1941-02-07_20_16_0.txt","sim_foreign-policy-bulletin_1941-02-07_20_16_0","1941-02-07","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-02-07_20_16_0",FALSE
"263","sim_foreign-policy-bulletin_1940-11-08_20_3.txt","sim_foreign-policy-bulletin_1940-11-08_20_3","1940-11-08","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-11-08_20_3",FALSE
"264","sim_foreign-policy-bulletin_1941-03-21_20_22.txt","sim_foreign-policy-bulletin_1941-03-21_20_22","1941-03-21","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-03-21_20_22",FALSE
"265","sim_foreign-policy-bulletin_1940-12-27_20_10.txt","sim_foreign-policy-bulletin_1940-12-27_20_10","1940-12-27","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-12-27_20_10",FALSE
"266","sim_foreign-policy-bulletin_1941-10-10_20_51.txt","sim_foreign-policy-bulletin_1941-10-10_20_51","1941-10-10","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-10-10_20_51",FALSE
"267","sim_foreign-policy-bulletin_1941-05-30_20_32_0.txt","sim_foreign-policy-bulletin_1941-05-30_20_32_0","1941-05-30","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-05-30_20_32_0",FALSE
"268","sim_foreign-policy-bulletin_1941-08-08_20_42.txt","sim_foreign-policy-bulletin_1941-08-08_20_42","1941-08-08","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-08-08_20_42",FALSE
"269","sim_foreign-policy-bulletin_1941-09-12_20_47.txt","sim_foreign-policy-bulletin_1941-09-12_20_47","1941-09-12","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-09-12_20_47",FALSE
"270","sim_foreign-policy-bulletin_1941-01-17_20_13.txt","sim_foreign-policy-bulletin_1941-01-17_20_13","1941-01-17","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-01-17_20_13",FALSE
"271","sim_foreign-policy-bulletin_1941-05-16_20_30.txt","sim_foreign-policy-bulletin_1941-05-16_20_30","1941-05-16","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-05-16_20_30",FALSE
"272","sim_foreign-policy-bulletin_1941-05-09_20_29.txt","sim_foreign-policy-bulletin_1941-05-09_20_29","1941-05-09","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-05-09_20_29",FALSE
"273","sim_foreign-policy-bulletin_1941-02-21_20_18.txt","sim_foreign-policy-bulletin_1941-02-21_20_18","1941-02-21","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-02-21_20_18",FALSE
"274","sim_foreign-policy-bulletin_1941-09-26_20_49_0.txt","sim_foreign-policy-bulletin_1941-09-26_20_49_0","1941-09-26","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-09-26_20_49_0",FALSE
"275","sim_foreign-policy-bulletin_1941-06-13_20_34.txt","sim_foreign-policy-bulletin_1941-06-13_20_34","1941-06-13","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-06-13_20_34",FALSE
"276","sim_foreign-policy-bulletin_1941-10-03_20_50.txt","sim_foreign-policy-bulletin_1941-10-03_20_50","1941-10-03","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-10-03_20_50",FALSE
"277","sim_foreign-policy-bulletin_1941-07-04_20_37.txt","sim_foreign-policy-bulletin_1941-07-04_20_37","1941-07-04","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-07-04_20_37",FALSE
"278","sim_foreign-policy-bulletin_1940-11-29_20_6.txt","sim_foreign-policy-bulletin_1940-11-29_20_6","1940-11-29","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-11-29_20_6",FALSE
"279","sim_foreign-policy-bulletin_1940-10-25_20_1.txt","sim_foreign-policy-bulletin_1940-10-25_20_1","1940-10-25","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-10-25_20_1",FALSE
"280","sim_foreign-policy-bulletin_1941-04-25_20_27.txt","sim_foreign-policy-bulletin_1941-04-25_20_27","1941-04-25","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-04-25_20_27",FALSE
"281","sim_foreign-policy-bulletin_1941-03-28_20_23.txt","sim_foreign-policy-bulletin_1941-03-28_20_23","1941-03-28","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-03-28_20_23",FALSE
"282","sim_foreign-policy-bulletin_1940-11-01_20_2_0.txt","sim_foreign-policy-bulletin_1940-11-01_20_2_0","1940-11-01","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-11-01_20_2_0",FALSE
"283","sim_foreign-policy-bulletin_1941-09-05_20_46_0.txt","sim_foreign-policy-bulletin_1941-09-05_20_46_0","1941-09-05","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-09-05_20_46_0",FALSE
"284","sim_foreign-policy-bulletin_1941-06-27_20_36_0.txt","sim_foreign-policy-bulletin_1941-06-27_20_36_0","1941-06-27","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-06-27_20_36_0",FALSE
"285","sim_foreign-policy-bulletin_1941-03-14_20_21_0.txt","sim_foreign-policy-bulletin_1941-03-14_20_21_0","1941-03-14","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-03-14_20_21_0",FALSE
"286","sim_foreign-policy-bulletin_1941-08-29_20_45_0.txt","sim_foreign-policy-bulletin_1941-08-29_20_45_0","1941-08-29","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-08-29_20_45_0",FALSE
"287","sim_foreign-policy-bulletin_1941-05-23_20_31.txt","sim_foreign-policy-bulletin_1941-05-23_20_31","1941-05-23","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-05-23_20_31",FALSE
"288","sim_foreign-policy-bulletin_1941-06-06_20_33.txt","sim_foreign-policy-bulletin_1941-06-06_20_33","1941-06-06","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-06-06_20_33",FALSE
"289","sim_foreign-policy-bulletin_1941-03-07_20_20.txt","sim_foreign-policy-bulletin_1941-03-07_20_20","1941-03-07","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-03-07_20_20",FALSE
"290","sim_foreign-policy-bulletin_1941-02-28_20_19.txt","sim_foreign-policy-bulletin_1941-02-28_20_19","1941-02-28","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-02-28_20_19",FALSE
"291","sim_foreign-policy-bulletin_1941-01-03_20_11_0.txt","sim_foreign-policy-bulletin_1941-01-03_20_11_0","1941-01-03","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-01-03_20_11_0",FALSE
"292","sim_foreign-policy-bulletin_1941-01-24_20_14_0.txt","sim_foreign-policy-bulletin_1941-01-24_20_14_0","1941-01-24","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-01-24_20_14_0",FALSE
"293","sim_foreign-policy-bulletin_1940-12-20_20_9_0.txt","sim_foreign-policy-bulletin_1940-12-20_20_9_0","1940-12-20","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-12-20_20_9_0",FALSE
"294","sim_foreign-policy-bulletin_1941-08-01_20_41_0.txt","sim_foreign-policy-bulletin_1941-08-01_20_41_0","1941-08-01","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-08-01_20_41_0",FALSE
"295","sim_foreign-policy-bulletin_1941-08-22_20_44_0.txt","sim_foreign-policy-bulletin_1941-08-22_20_44_0","1941-08-22","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-08-22_20_44_0",FALSE
"296","sim_foreign-policy-bulletin_1941-07-25_20_40_0.txt","sim_foreign-policy-bulletin_1941-07-25_20_40_0","1941-07-25","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-07-25_20_40_0",FALSE
"297","sim_foreign-policy-bulletin_1941-01-31_20_15_0.txt","sim_foreign-policy-bulletin_1941-01-31_20_15_0","1941-01-31","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-01-31_20_15_0",FALSE
"298","sim_foreign-policy-bulletin_1940-12-06_20_7_0.txt","sim_foreign-policy-bulletin_1940-12-06_20_7_0","1940-12-06","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-12-06_20_7_0",FALSE
"299","sim_foreign-policy-bulletin_1941-07-11_20_38_0.txt","sim_foreign-policy-bulletin_1941-07-11_20_38_0","1941-07-11","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-07-11_20_38_0",FALSE
"300","sim_foreign-policy-bulletin_1941-05-02_20_28.txt","sim_foreign-policy-bulletin_1941-05-02_20_28","1941-05-02","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-05-02_20_28",FALSE
"301","sim_foreign-policy-bulletin_1941-02-14_20_17.txt","sim_foreign-policy-bulletin_1941-02-14_20_17","1941-02-14","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-02-14_20_17",FALSE
"302","sim_foreign-policy-bulletin_1941-09-19_20_48.txt","sim_foreign-policy-bulletin_1941-09-19_20_48","1941-09-19","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-09-19_20_48",FALSE
"303","sim_foreign-policy-bulletin_1941-10-17_20_52.txt","sim_foreign-policy-bulletin_1941-10-17_20_52","1941-10-17","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-10-17_20_52",FALSE
"304","sim_foreign-policy-bulletin_1941-06-20_20_35_0.txt","sim_foreign-policy-bulletin_1941-06-20_20_35_0","1941-06-20","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-06-20_20_35_0",FALSE
"305","sim_foreign-policy-bulletin_1941-08-15_20_43_0.txt","sim_foreign-policy-bulletin_1941-08-15_20_43_0","1941-08-15","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-08-15_20_43_0",FALSE
"306","sim_foreign-policy-bulletin_1940-11-22_20_5.txt","sim_foreign-policy-bulletin_1940-11-22_20_5","1940-11-22","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-11-22_20_5",FALSE
"307","sim_foreign-policy-bulletin_1940-11-15_20_4.txt","sim_foreign-policy-bulletin_1940-11-15_20_4","1940-11-15","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-11-15_20_4",FALSE
"308","sim_foreign-policy-bulletin_1941-07-18_20_39.txt","sim_foreign-policy-bulletin_1941-07-18_20_39","1941-07-18","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-07-18_20_39",FALSE
"309","sim_foreign-policy-bulletin_1941-04-04_20_24.txt","sim_foreign-policy-bulletin_1941-04-04_20_24","1941-04-04","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-04-04_20_24",FALSE
"310","sim_foreign-policy-bulletin_1941-01-10_20_12.txt","sim_foreign-policy-bulletin_1941-01-10_20_12","1941-01-10","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-01-10_20_12",FALSE
"311","sim_foreign-policy-bulletin_1940-12-13_20_8_0.txt","sim_foreign-policy-bulletin_1940-12-13_20_8_0","1940-12-13","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1940-12-13_20_8_0",FALSE
"312","sim_foreign-policy-bulletin_1941-04-18_20_26.txt","sim_foreign-policy-bulletin_1941-04-18_20_26","1941-04-18","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-04-18_20_26",FALSE
"313","sim_foreign-policy-bulletin_1942-03-06_21_20_0.txt","sim_foreign-policy-bulletin_1942-03-06_21_20_0","1942-03-06","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-03-06_21_20_0",FALSE
"314","sim_foreign-policy-bulletin_1942-04-03_21_24_0.txt","sim_foreign-policy-bulletin_1942-04-03_21_24_0","1942-04-03","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-04-03_21_24_0",FALSE
"315","sim_foreign-policy-bulletin_1942-01-09_21_12_0.txt","sim_foreign-policy-bulletin_1942-01-09_21_12_0","1942-01-09","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-01-09_21_12_0",FALSE
"316","sim_foreign-policy-bulletin_1942-03-20_21_22_0.txt","sim_foreign-policy-bulletin_1942-03-20_21_22_0","1942-03-20","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-03-20_21_22_0",FALSE
"317","sim_foreign-policy-bulletin_1941-12-05_21_7.txt","sim_foreign-policy-bulletin_1941-12-05_21_7","1941-12-05","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-12-05_21_7",FALSE
"318","sim_foreign-policy-bulletin_1942-02-20_21_18.txt","sim_foreign-policy-bulletin_1942-02-20_21_18","1942-02-20","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-02-20_21_18",FALSE
"319","sim_foreign-policy-bulletin_1942-07-17_21_39.txt","sim_foreign-policy-bulletin_1942-07-17_21_39","1942-07-17","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-07-17_21_39",FALSE
"320","sim_foreign-policy-bulletin_1942-06-05_21_33.txt","sim_foreign-policy-bulletin_1942-06-05_21_33","1942-06-05","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-06-05_21_33",FALSE
"321","sim_foreign-policy-bulletin_1942-03-27_21_23.txt","sim_foreign-policy-bulletin_1942-03-27_21_23","1942-03-27","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-03-27_21_23",FALSE
"322","sim_foreign-policy-bulletin_1942-09-04_21_46.txt","sim_foreign-policy-bulletin_1942-09-04_21_46","1942-09-04","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-09-04_21_46",FALSE
"323","sim_foreign-policy-bulletin_1942-03-13_21_21.txt","sim_foreign-policy-bulletin_1942-03-13_21_21","1942-03-13","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-03-13_21_21",FALSE
"324","sim_foreign-policy-bulletin_1942-06-12_21_34.txt","sim_foreign-policy-bulletin_1942-06-12_21_34","1942-06-12","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-06-12_21_34",FALSE
"325","sim_foreign-policy-bulletin_1942-06-26_21_36_0.txt","sim_foreign-policy-bulletin_1942-06-26_21_36_0","1942-06-26","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-06-26_21_36_0",FALSE
"326","sim_foreign-policy-bulletin_1942-10-02_21_50_0.txt","sim_foreign-policy-bulletin_1942-10-02_21_50_0","1942-10-02","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-10-02_21_50_0",FALSE
"327","sim_foreign-policy-bulletin_1942-05-01_21_28.txt","sim_foreign-policy-bulletin_1942-05-01_21_28","1942-05-01","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-05-01_21_28",FALSE
"328","sim_foreign-policy-bulletin_1942-04-24_21_27_0.txt","sim_foreign-policy-bulletin_1942-04-24_21_27_0","1942-04-24","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-04-24_21_27_0",FALSE
"329","sim_foreign-policy-bulletin_1942-09-18_21_48.txt","sim_foreign-policy-bulletin_1942-09-18_21_48","1942-09-18","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-09-18_21_48",FALSE
"330","sim_foreign-policy-bulletin_1942-08-07_21_42_0.txt","sim_foreign-policy-bulletin_1942-08-07_21_42_0","1942-08-07","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-08-07_21_42_0",FALSE
"331","sim_foreign-policy-bulletin_1942-01-02_21_11.txt","sim_foreign-policy-bulletin_1942-01-02_21_11","1942-01-02","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-01-02_21_11",FALSE
"332","sim_foreign-policy-bulletin_1942-05-29_21_32.txt","sim_foreign-policy-bulletin_1942-05-29_21_32","1942-05-29","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-05-29_21_32",FALSE
"333","sim_foreign-policy-bulletin_1941-10-24_21_1_0.txt","sim_foreign-policy-bulletin_1941-10-24_21_1_0","1941-10-24","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-10-24_21_1_0",FALSE
"334","sim_foreign-policy-bulletin_1941-11-07_21_3_0.txt","sim_foreign-policy-bulletin_1941-11-07_21_3_0","1941-11-07","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-11-07_21_3_0",FALSE
"335","sim_foreign-policy-bulletin_1941-12-19_21_9_0.txt","sim_foreign-policy-bulletin_1941-12-19_21_9_0","1941-12-19","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-12-19_21_9_0",FALSE
"336","sim_foreign-policy-bulletin_1942-05-15_21_30_0.txt","sim_foreign-policy-bulletin_1942-05-15_21_30_0","1942-05-15","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-05-15_21_30_0",FALSE
"337","sim_foreign-policy-bulletin_1942-09-11_21_47_0.txt","sim_foreign-policy-bulletin_1942-09-11_21_47_0","1942-09-11","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-09-11_21_47_0",FALSE
"338","sim_foreign-policy-bulletin_1942-09-25_21_49_0.txt","sim_foreign-policy-bulletin_1942-09-25_21_49_0","1942-09-25","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-09-25_21_49_0",FALSE
"339","sim_foreign-policy-bulletin_1941-11-28_21_6_0.txt","sim_foreign-policy-bulletin_1941-11-28_21_6_0","1941-11-28","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-11-28_21_6_0",FALSE
"340","sim_foreign-policy-bulletin_1941-11-14_21_4_0.txt","sim_foreign-policy-bulletin_1941-11-14_21_4_0","1941-11-14","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-11-14_21_4_0",FALSE
"341","sim_foreign-policy-bulletin_1941-12-26_21_10_0.txt","sim_foreign-policy-bulletin_1941-12-26_21_10_0","1941-12-26","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-12-26_21_10_0",FALSE
"342","sim_foreign-policy-bulletin_1942-07-31_21_41_0.txt","sim_foreign-policy-bulletin_1942-07-31_21_41_0","1942-07-31","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-07-31_21_41_0",FALSE
"343","sim_foreign-policy-bulletin_1942-08-21_21_44_0.txt","sim_foreign-policy-bulletin_1942-08-21_21_44_0","1942-08-21","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-08-21_21_44_0",FALSE
"344","sim_foreign-policy-bulletin_1942-06-19_21_35.txt","sim_foreign-policy-bulletin_1942-06-19_21_35","1942-06-19","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-06-19_21_35",FALSE
"345","sim_foreign-policy-bulletin_1942-01-16_21_13_0.txt","sim_foreign-policy-bulletin_1942-01-16_21_13_0","1942-01-16","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-01-16_21_13_0",FALSE
"346","sim_foreign-policy-bulletin_1941-12-12_21_8.txt","sim_foreign-policy-bulletin_1941-12-12_21_8","1941-12-12","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-12-12_21_8",FALSE
"347","sim_foreign-policy-bulletin_1942-10-09_21_51.txt","sim_foreign-policy-bulletin_1942-10-09_21_51","1942-10-09","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-10-09_21_51",FALSE
"348","sim_foreign-policy-bulletin_1942-01-30_21_15.txt","sim_foreign-policy-bulletin_1942-01-30_21_15","1942-01-30","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-01-30_21_15",FALSE
"349","sim_foreign-policy-bulletin_1942-02-06_21_16_0.txt","sim_foreign-policy-bulletin_1942-02-06_21_16_0","1942-02-06","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-02-06_21_16_0",FALSE
"350","sim_foreign-policy-bulletin_1942-07-03_21_37_0.txt","sim_foreign-policy-bulletin_1942-07-03_21_37_0","1942-07-03","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-07-03_21_37_0",FALSE
"351","sim_foreign-policy-bulletin_1942-04-17_21_26.txt","sim_foreign-policy-bulletin_1942-04-17_21_26","1942-04-17","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-04-17_21_26",FALSE
"352","sim_foreign-policy-bulletin_1942-02-13_21_17.txt","sim_foreign-policy-bulletin_1942-02-13_21_17","1942-02-13","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-02-13_21_17",FALSE
"353","sim_foreign-policy-bulletin_1942-02-27_21_19_0.txt","sim_foreign-policy-bulletin_1942-02-27_21_19_0","1942-02-27","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-02-27_21_19_0",FALSE
"354","sim_foreign-policy-bulletin_1942-05-08_21_29_0.txt","sim_foreign-policy-bulletin_1942-05-08_21_29_0","1942-05-08","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-05-08_21_29_0",FALSE
